1	 0.1245	 0.01728	 0.6228	 3.173	 
1	 0.06149	 0.004346	 0.1581	 0.64	 
1	 0.2899	 0.2558	 0.4302	 1.089	 
1	 0.06286	 0.001682	 0.4119	 1.004	 
1	 0.02264	 0.02377	 0.2689	 0.8572	 
1	 0.4881	 0.3101	 1.082	 1.499	 
1	 0.2225	 0.01537	 0.2621	 0.3235	 
1	 0.6155	 0.01894	 0.9432	 1.051	 
1	 0.1094	 0.02815	 0.1572	 0.8482	 
1	 0.1572	 0.02813	 0.4218	 1.46	 
1	 0.03257	 0.01054	 0.1246	 0.1924	 
1	 0.08587	 0.01248	 0.5704	 0.7583	 
